Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-133038,Calibration,CC9-04202018-133038
6766,0.256127,0.193701,0,0,0.340576,0.0463831,-0.256127,0.193701,12233.5,0.272897,0.176623,0
6774,0.258291,0.211514,0,0,0.270588,2.22656,-0.258291,0.211514,12258.5,0.276367,0.0659881,0
6786,0.255591,0.196677,0,0,-0.224986,-1.23641,-0.255591,0.196677,12284.4,0.238636,0.0128854,0
6798,0.230897,0.196456,0,0,-2.05783,-0.0184269,-0.230897,0.196456,12311.2,0.157803,0.254946,0
6809,0.203091,0.172888,0,0,-2.52785,-2.14252,-0.203091,0.172888,12340.1,0.153406,0.2208,0
6819,0.201925,0.17194,0,0,-0.116653,-0.0947723,-0.201925,0.17194,12369.9,0.213654,0.281398,0
6827,0.202765,0.173966,0,0,0.105056,0.253196,-0.202765,0.173966,12400.4,0.415461,0.00178498,0
6838,0.217833,0.171029,0,0,1.36979,-0.266976,-0.217833,0.171029,12431.3,0.15882,0.0463974,0
6846,0.245941,0.122377,0,0,3.51358,-6.08145,-0.245941,0.122377,12458.3,0.268906,0.213076,0
6858,0.247525,0.123585,0,0,0.131989,0.100616,-0.247525,0.123585,12480.2,0.293544,0.276561,0
6866,0.255506,0.202911,0,0,0.997619,9.91584,-0.255506,0.202911,12501.6,0.269487,0.111427,0
6878,0.241087,0.28029,0,0,-1.20165,6.4482,-0.241087,0.28029,12524,0.21446,0.412813,0
6887,0.18934,0.287611,0,0,-5.74958,0.813504,-0.18934,0.287611,12544.9,0.147034,0.300264,0
6898,0.170369,0.307367,0,0,-1.7247,1.79594,-0.170369,0.307367,12561.9,0.125704,0.424915,0
6906,0.152122,0.324616,0,0,-2.28075,2.15616,-0.152122,0.324616,12575.3,0.17149,0.252898,0
6919,0.0148059,0.348961,0,0,-10.5628,1.87271,-0.0148059,0.348961,12586.8,-0.349117,0.322197,0
6928,-0.221262,0.348194,0,0,-26.2298,-0.0852159,0.221262,0.348194,12596,-0.623027,0.409723,0
6938,-0.338419,0.32801,0,0,-11.7157,-2.0184,0.338419,0.32801,12601.8,-0.329371,0.428985,0
6946,-0.348627,0.325459,0,0,-1.27607,-0.318865,0.348627,0.325459,12605.2,-0.431611,0.161647,0
6958,-0.3695,0.27984,0,0,-1.7394,-3.8016,0.3695,0.27984,12608.1,-0.281164,0.293577,0
6966,-0.391482,0.25813,0,0,-2.7477,-2.71372,0.391482,0.25813,12611.8,-0.368933,0.261105,0
6978,-0.449195,0.243922,0,0,-4.80947,-1.18404,0.449195,0.243922,12616.3,-0.512626,0.180969,0
6986,-0.466864,0.243548,0,0,-2.20859,-0.046765,0.466864,0.243548,12620.5,-0.600543,0.270154,0
6998,-0.469677,0.224976,0,0,-0.234461,-1.54763,0.469677,0.224976,12624.3,-0.633475,0.238207,0
7008,-0.46973,0.199851,0,0,-0.00524473,-2.5125,0.46973,0.199851,12628.2,-0.45093,0.0595602,0
7018,-0.408532,0.155509,0,0,6.11981,-4.43423,0.408532,0.155509,12632.3,-0.379203,0.113844,0
7026,-0.375351,0.132392,0,0,4.14766,-2.88957,0.375351,0.132392,12635.5,-0.287739,0.1318,0
7040,-0.368717,0.130894,0,0,0.473796,-0.107041,0.368717,0.130894,12637.7,-0.363822,0.145825,0
7051,-0.366361,0.126017,0,0,0.214256,-0.443382,0.366361,0.126017,12640.2,-0.380344,0.00496251,0
7058,-0.365629,0.131346,0,0,0.10457,0.761355,0.365629,0.131346,12645.5,-0.287206,0.136436,0
7070,-0.365693,0.133739,0,0,-0.00538738,0.199388,0.365693,0.133739,12654.8,-0.318271,0.122994,0
7078,-0.373089,0.134317,0,0,-0.924472,0.0723231,0.373089,0.134317,12665.4,-0.437487,0.216884,0
7090,-0.367077,0.133909,0,0,0.501033,-0.0340336,0.367077,0.133909,12672.9,-0.476029,0.201324,0
7098,-0.366814,0.133751,0,0,0.0328679,-0.0197631,0.366814,0.133751,12676.6,-0.467066,0.129532,0
7110,-0.361632,0.137462,0,0,0.431846,0.309252,0.361632,0.137462,12678.2,-0.354082,0.111906,0
7118,-0.243166,0.121269,0,0,14.8081,-2.02413,0.243166,0.121269,12679.2,0.0580915,0.131208,0
7130,0.0434295,0.0931335,0,0,23.883,-2.3446,-0.0434295,0.0931335,12680.4,0.560204,0.161138,0
7138,0.272261,0.0724688,0,0,28.6039,-2.58309,-0.272261,0.0724688,12682.5,0.23643,0.0329067,0
7150,0.317685,0.050477,0,0,3.78532,-1.83264,-0.317685,0.050477,12686.1,0.249351,0.0338266,0
7158,0.364643,0.0228794,0,0,5.86976,-3.4497,-0.364643,0.0228794,12690.3,0.379456,0.0187205,0
7170,0.347188,-0.00646905,0,0,-1.45457,-2.44571,-0.347188,-0.00646905,12694.1,0.464873,-0.0874009,0
7178,0.337784,-0.083934,0,0,-1.17547,-9.68312,-0.337784,-0.083934,12697.9,0.443104,-0.147474,0
7190,0.330548,-0.1429,0,0,-0.602994,-4.91382,-0.330548,-0.1429,12703,0.281068,-0.224283,0
7198,0.311059,-0.161319,0,0,-2.43612,-2.30237,-0.311059,-0.161319,12709.4,0.232222,-0.209691,0
7210,0.229348,-0.169444,0,0,-6.80927,-0.677116,-0.229348,-0.169444,12715.2,0.19655,-0.14032,0
7218,0.18506,-0.167835,0,0,-5.53602,0.201166,-0.18506,-0.167835,12719.1,0.177624,-0.157243,0
7230,0.146153,-0.164397,0,0,-3.24224,0.286503,-0.146153,-0.164397,12721.1,0.0985486,-0.170843,0
7238,0.121799,-0.158139,0,0,-3.0442,0.782192,-0.121799,-0.158139,12721.9,0.109938,-0.19091,0
7250,0.120866,-0.157278,0,0,-0.0777541,0.0718111,-0.120866,-0.157278,12722.3,0.319275,0.00388232,0
7258,0.124511,-0.143609,0,0,0.455601,1.70861,-0.124511,-0.143609,12722.7,0.119267,-0.133254,0
7270,0.174609,-0.139067,0,0,4.17481,0.378506,-0.174609,-0.139067,12724,0.139462,-0.132224,0
7278,0.221559,-0.141795,0,0,5.86874,-0.341028,-0.221559,-0.141795,12727.7,0.308014,-0.131143,0
7290,0.267055,-0.145622,0,0,3.79135,-0.318973,-0.267055,-0.145622,12734.6,0.315267,-0.155912,0
7302,0.315138,-0.169746,0,0,4.00693,-2.01032,-0.315138,-0.169746,12744,0.345827,-0.231407,0
7310,0.334803,-0.193773,0,0,2.45808,-3.00332,-0.334803,-0.193773,12754.4,0.367997,-0.192999,0
7322,0.335579,-0.194784,0,0,0.0647017,-0.0842877,-0.335579,-0.194784,12764.5,0.321784,-0.189718,0
7330,0.333953,-0.194463,0,0,-0.20319,0.0401189,-0.333953,-0.194463,12773.7,0.424979,-0.212205,0
7342,0.2953,-0.186309,0,0,-3.2211,0.679501,-0.2953,-0.186309,12782.2,0.268912,-0.183659,0
7350,0.253587,-0.165208,0,0,-5.2142,2.6377,-0.253587,-0.165208,12791.9,0.0279365,-0.0977577,0
7362,0.197507,-0.129851,0,0,-4.67332,2.9464,-0.197507,-0.129851,12803.1,0.118943,-0.1066,0
7370,0.194319,-0.12746,0,0,-0.398434,0.298894,-0.194319,-0.12746,12813.4,0.248511,-0.0702285,0
7382,0.175197,-0.124672,0,0,-1.59354,0.232295,-0.175197,-0.124672,12820.5,0.171971,0.0814899,0
7390,0.198343,-0.10156,0,0,2.89331,2.88897,-0.198343,-0.10156,12826,0.244083,-0.146621,0
7402,0.198256,-0.11583,0,0,-0.00725448,-1.18917,-0.198256,-0.11583,12832.4,0.19601,-0.142627,0
7410,0.194042,-0.142034,0,0,-0.526781,-3.2754,-0.194042,-0.142034,12839.8,0.200396,-0.0791104,0
7422,0.17356,-0.149202,0,0,-1.70683,-0.597327,-0.17356,-0.149202,12847.5,0.375184,-0.176183,2
7430,-0.357787,-0.173515,0,0,-66.4183,-3.03916,0.357787,-0.173515,12854.7,-1.75578,-0.222573,2
7442,-2.35163,-0.185067,0,0,-166.153,-0.962645,2.35163,-0.185067,12860.1,-3.88161,-0.26073,2
7450,-4.89407,-0.233292,0,0,-317.805,-6.02818,4.89407,-0.233292,12862.8,-5.99654,-0.290653,2
7462,-6.52902,-0.339471,0,0,-136.246,-8.84828,6.52902,-0.339471,12862.7,-8.09492,-0.312343,2
7470,-8.12297,-0.35881,0,0,-199.244,-2.41733,8.12297,-0.35881,12855.9,-10.1714,-0.325799,2
7482,-10.1993,-0.370213,0,0,-173.026,-0.950227,10.1993,-0.370213,12829.5,-12.221,-0.331023,2
7490,-12.7283,-0.329183,-22.3212,0,-316.127,5.12868,-9.59293,-0.329183,12771.3,-14.2391,-0.328014,2
7500,-15.1996,-0.237301,-22.3212,0,-247.132,9.18828,-7.12161,-0.237301,12692.9,-16.2214,-0.316772,2
7508,-17.1893,-0.260415,-22.3212,0,-248.711,-2.88929,-5.13192,-0.260415,12627.1,-18.1645,-0.297296,2
7520,-19.0919,-0.236901,-22.3212,0,-158.553,1.95951,-3.22928,-0.236901,12591.5,-20.065,-0.269588,2
7529,-20.4956,-0.1628,-22.3212,0,-155.959,8.23339,-1.82565,-0.1628,12575.1,-21.9203,-0.233646,2
7541,-21.4219,-0.0910793,-22.3212,0,-77.1903,5.97674,-0.899365,-0.0910793,12558.1,-22.0912,-0.0119826,0
7549,-21.8765,-0.0378358,-22.3212,0,-56.8349,6.65544,-0.444686,-0.0378358,12531.5,-21.887,0.0343229,0
7561,-21.9009,-0.037458,-22.3212,0,-2.03191,0.0314807,-0.420303,-0.037458,12499.5,-21.9397,-0.0275691,0
7569,-21.9108,-0.0372132,-22.3212,0,-1.22896,0.0306054,-0.410471,-0.0372132,12462.6,-21.8968,-0.0783821,0
7581,-21.925,-0.0581093,-22.3212,0,-1.18618,-1.74135,-0.396237,-0.0581093,12408.3,-21.9008,-0.0396171,0
7589,-22.1735,-0.102624,-22.3212,0,-31.0643,-5.56438,-0.147723,-0.102624,12331.7,-22.9388,-0.0924209,0
7601,-22.6215,-0.0872791,-22.3212,0,-37.3341,1.27877,0.300287,-0.0872791,12251.6,-22.8847,-0.17362,0
7609,-22.8561,-0.0591314,-22.3212,0,-29.3205,3.51847,0.53485,-0.0591314,12187.9,-22.8657,-0.0521828,0
7620,-22.8655,-0.0579237,-22.3212,0,-0.860594,0.109788,0.544317,-0.0579237,12141.9,-22.8858,-0.0362718,0
7628,-22.8645,-0.0580615,-22.3212,0,0.134995,-0.0172262,0.543237,-0.0580615,12102.8,-22.6303,0.020235,0
7642,-22.8376,-0.0632786,-22.3212,0,1.91825,-0.372651,0.516382,-0.0632786,12060.4,-22.8904,-0.0339531,0
7654,-22.784,-0.112525,-22.3212,0,4.47132,-4.10384,0.462726,-0.112525,12015.4,-22.7602,-0.217383,0
7662,-22.7524,-0.155205,-22.3212,0,3.94233,-5.33504,0.431187,-0.155205,11974.7,-22.7433,-0.184107,0
7673,-22.7472,-0.157483,-22.3212,0,0.470196,-0.207139,0.426015,-0.157483,11938.3,-22.7583,-0.176684,0
7681,-22.7412,-0.155073,-22.3212,0,0.752646,0.301312,0.419994,-0.155073,11901.5,-22.7455,-0.0903938,0
7693,-22.7119,-0.0831661,-22.3212,0,2.44598,5.99223,0.390642,-0.0831661,11867.1,-22.6683,0.0708095,0
7701,-22.6991,-0.00333886,-22.3212,0,1.60017,9.97841,0.377841,-0.00333886,11840.8,-22.67,0.0330831,0
7713,-22.6881,0.0385069,-22.3212,0,0.918057,3.48714,0.366824,0.0385069,11821.6,-22.635,0.173996,0
7721,-22.6855,0.0538647,-22.3212,0,0.324897,1.91973,0.364225,0.0538647,11803.3,-22.7402,0.0315522,0
7733,-22.6958,0.0667024,-22.3212,0,-0.864359,1.06981,0.374597,0.0667024,11783.2,-22.688,0.104872,0
7741,-22.6937,0.0841974,-22.3212,0,0.264637,2.18687,0.37248,0.0841974,11764.4,-22.6965,0.0775717,0
7753,-22.6935,0.0928829,-22.3212,0,0.0172462,0.723799,0.372273,0.0928829,11746.1,-22.6811,0.088069,0
7761,-22.6931,0.0957708,-22.3212,0,0.0515335,0.360987,0.371861,0.0957708,11721,-22.6819,0.167194,0
7773,-22.695,0.096748,-22.3212,0,-0.161984,0.0814298,0.373805,0.096748,11688.5,-22.6949,0.0944452,0
7780,-22.6924,0.110998,-22.3212,0,0.38198,2.03567,0.371131,0.110998,11657.8,-22.6917,0.136015,0
7792,-22.6909,0.124558,-22.3212,0,0.124581,1.12999,0.369636,0.124558,11635.1,-22.7405,0.119335,0
7800,-22.6896,0.139894,-22.3212,0,0.162036,1.91701,0.368339,0.139894,11619.6,-22.618,0.198465,0
7813,-22.7058,0.158865,-22.3212,0,-1.24653,1.45936,0.384544,0.158865,11608,-22.8022,0.166239,0
7821,-22.7121,0.160388,-22.3212,0,-0.796017,0.190323,0.390913,0.160388,11597.1,-22.7825,0.170401,0
7833,-22.7124,0.160243,-22.3212,0,-0.0236534,-0.0120943,0.391196,0.160243,11584.1,-22.7261,0.165555,0
7841,-22.7133,0.155807,-22.3212,0,-0.109676,-0.554449,0.392074,0.155807,11568,-22.6706,0.148401,0
7853,-22.7154,0.145456,-22.3212,0,-0.17063,-0.862594,0.394121,0.145456,11551.8,-22.6673,0.131482,0
7861,-22.7192,0.126936,-22.3212,0,-0.48503,-2.315,0.398002,0.126936,11539,-22.6063,0.0305281,0
7873,-22.7299,0.111674,-22.3212,0,-0.892177,-1.27182,0.408708,0.111674,11529.4,-22.8639,0.111578,0
7881,-22.7926,0.118935,-22.3212,0,-7.83386,0.907581,0.471379,0.118935,11521.3,-22.8155,0.152889,0
7893,-22.8224,0.123261,-22.3212,0,-2.48317,0.360553,0.501177,0.123261,11514.9,-22.8784,0.123842,0
7905,-22.8552,0.140384,-22.3212,0,-2.72862,1.42691,0.53392,0.140384,11510.7,-22.9024,0.143111,0
7913,-22.8553,0.15789,-22.3212,0,-0.0244657,2.1882,0.534116,0.15789,11509,-22.7952,0.16072,0
7925,-22.8509,0.173253,-22.3212,0,0.373501,1.28029,0.529634,0.173253,11508.9,-22.883,0.206033,0
7933,-22.8131,0.180806,-22.3212,0,4.71799,0.944034,0.49189,0.180806,11509.6,-22.8333,0.188134,0
7945,-22.7735,0.208055,-22.3212,0,3.30304,2.27076,0.452253,0.208055,11510.5,-22.6864,0.244417,0
7953,-22.7302,0.24003,-22.3212,0,5.40496,3.99692,0.409014,0.24003,11512.2,-22.6712,0.202005,0
7964,-22.7065,0.279539,-22.3212,0,2.15851,3.5917,0.38527,0.279539,11514.6,-22.7057,0.310739,0
7972,-22.6949,0.334833,-22.3212,0,1.44576,6.91179,0.373704,0.334833,11517.1,-22.6235,0.403762,0
7984,-22.6862,0.3813,-22.3212,0,0.727058,3.87228,0.364979,0.3813,11519.5,-22.6913,0.461962,0
7992,-22.6904,0.413477,-22.3212,0,-0.518178,4.02209,0.369125,0.413477,11522.1,-22.6969,0.397437,0
8006,-22.6894,0.420622,-22.3212,0,0.0679155,0.510348,0.368174,0.420622,11525.5,-22.7235,0.459106,0
8013,-22.6892,0.420862,-22.3212,0,0.0249822,0.0343352,0.367999,0.420862,11530.5,-22.6743,0.422587,0
8024,-22.6853,0.418639,-22.3212,0,0.35435,-0.202141,0.364101,0.418639,11538,-22.6896,0.417306,0
8033,-22.6613,0.374078,-22.3212,0,2.67213,-4.9512,0.340052,0.374078,11548.1,-22.6246,0.226772,0
8045,-22.6689,0.324196,-22.3212,0,-0.638728,-4.1568,0.347717,0.324196,11561,-22.6844,0.259485,0
8052,-22.6571,0.295212,-22.3212,0,1.68897,-4.14065,0.335894,0.295212,11576.7,-22.58,0.298922,0
8064,-22.6546,0.263347,-22.3212,0,0.206504,-2.65543,0.333416,0.263347,11597.7,-22.726,0.220219,0
8074,-22.6565,0.262109,-22.3212,0,-0.186046,-0.123777,0.335276,0.262109,11625.8,-22.6904,0.277301,0
8085,-22.6566,0.262114,-22.3212,0,-0.00778679,0.00044264,0.335362,0.262114,11655.4,-22.6937,0.0824211,0
8093,-22.656,0.262976,-22.3212,0,0.0772516,0.107732,0.334744,0.262976,11679.8,-22.6513,0.281313,0
8105,-22.6401,0.28256,-22.3212,0,1.3193,1.632,0.318912,0.28256,11698.4,-22.6063,0.315529,0
8113,-22.5975,0.282763,-22.3212,0,5.32563,0.0254217,0.276307,0.282763,11716.5,-22.563,0.283769,0
8125,-22.5542,0.283272,-22.3212,0,3.61379,0.0424595,0.232942,0.283272,11740.2,-22.4483,0.284972,0
8133,-22.5316,0.280684,-22.3212,0,2.82414,-0.323569,0.210349,0.280684,11768.4,-22.5256,0.275014,0
8144,-22.5189,0.27886,-22.3212,0,1.15406,-0.165801,0.197654,0.27886,11793.9,-22.6183,0.306922,0
8156,-22.5166,0.273396,-22.3212,0,0.187408,-0.45534,0.195405,0.273396,11814.2,-22.5218,0.227697,0
8164,-22.5158,0.273234,-22.3212,0,0.105735,-0.0202234,0.194559,0.273234,11834.7,-22.5186,0.248695,0
8176,-22.4977,0.274455,-22.3212,0,1.50526,0.101698,0.176496,0.274455,11861.9,-22.4664,0.266136,0
8184,-22.4846,0.26296,-22.3212,0,1.63649,-1.43682,0.163404,0.26296,11893.7,-22.4954,0.289726,0
8196,-22.4856,0.254923,-22.3212,0,-0.0786323,-0.669756,0.164348,0.254923,11920.5,-22.4417,0.392759,0
8204,-22.4942,0.211053,-22.3212,0,-1.08184,-5.48376,0.173003,0.211053,11940.1,-22.574,0.162538,0
8216,-22.5033,0.166968,-22.3212,0,-0.757456,-3.6737,0.182092,0.166968,11960.5,-22.4618,0.143788,0
8224,-22.5128,0.16626,-22.3212,0,-1.1893,-0.0885276,0.191606,0.16626,11985.5,-22.4962,0.0847102,0
8236,-22.5237,0.16855,-22.3212,0,-0.90095,0.190779,0.202418,0.16855,12011.6,-22.619,0.191068,0
8244,-22.52,0.189239,-22.3212,0,0.450728,2.58618,0.198812,0.189239,12039.6,-22.5136,0.211051,0
8256,-22.5194,0.190092,-22.3212,0,0.0500154,0.0711135,0.198212,0.190092,12072.5,-22.602,0.21206,0
8264,-22.5089,0.189341,-22.3212,0,1.31227,-0.0938641,0.187714,0.189341,12105.4,-22.4376,0.0347687,0
8276,-22.4874,0.199596,-22.3212,0,1.79548,0.854552,0.166168,0.199596,12132.7,-22.4784,0.216456,0
8284,-22.4763,0.19719,-22.3212,0,1.38873,-0.300804,0.155058,0.19719,12157,-22.5051,0.0168832,0
8296,-22.4832,0.159811,-22.3212,0,-0.575063,-3.11488,0.161959,0.159811,12181.5,-22.4875,0.217316,0
8306,-22.4929,0.105804,-22.3212,0,-0.967839,-5.40069,0.171637,0.105804,12203.2,-22.3592,0.298962,0
8319,-22.4784,0.060116,-22.3212,0,1.11213,-3.51448,0.15718,0.060116,12218.7,-22.5008,0.0916603,0
8325,-22.4505,0.0523113,-22.3212,0,4.65067,-1.30078,0.129275,0.0523113,12230.4,-22.4899,-0.119842,0
8336,-22.4428,-0.00632814,-22.3212,0,0.700513,-5.33086,0.12157,-0.00632814,12242.2,-22.4501,-0.0369827,0
8344,-22.4566,-0.0407662,-22.3212,0,-1.72856,-4.30476,0.135398,-0.0407662,12255.7,-22.4603,-0.2574,0
8357,-22.4448,-0.046797,-22.3212,0,0.911541,-0.463901,0.123548,-0.046797,12270.3,-22.3322,0.107857,0
8364,-22.4358,-0.0480662,-22.3212,0,1.28893,-0.181321,0.114526,-0.0480662,12283,-22.4563,-0.0599753,0
8376,-22.4284,-0.0470799,-22.3212,0,0.609481,0.0821951,0.107212,-0.0470799,12291.9,-22.5018,-0.0371391,0
8384,-22.4106,-0.00349155,-22.3212,0,2.22975,5.44854,0.089374,-0.00349155,12300,-22.3477,0.121664,0
8396,-22.3839,0.0511269,-22.3212,0,2.22407,4.55154,0.0626852,0.0511269,12310.6,-22.3496,0.154889,0
8408,-22.3662,0.0513631,-22.3212,0,1.48026,0.0196863,0.044922,0.0513631,12322.8,-22.3477,0.0721442,0
8416,-22.3654,0.0503586,-22.3212,0,0.0919844,-0.125564,0.0441862,0.0503586,12332.7,-22.3504,0.0591715,0
8428,-22.366,0.0260196,-22.3212,0,-0.0509703,-2.02825,0.0447978,0.0260196,12339.6,-22.3952,-0.0780947,0
8436,-22.3827,-0.058306,-22.3212,0,-2.08671,-10.5407,0.0614915,-0.058306,12345.8,-22.425,-0.209575,0
8448,-22.4029,-0.116977,-22.3212,0,-1.6784,-4.88925,0.0816323,-0.116977,12351.5,-22.3661,-0.13571,0
8456,-22.471,-0.117799,-22.3212,0,-8.51392,-0.10269,0.149744,-0.117799,12355.7,-22.6396,-0.0554075,0
8468,-22.5981,-0.103566,-22.3212,0,-10.5978,1.18601,0.276917,-0.103566,12358.7,-22.6738,-0.0960122,0
8476,-22.6599,-0.0924886,-22.3212,0,-7.71856,1.38472,0.338666,-0.0924886,12361.1,-22.6992,-0.0855417,0
8490,-22.6624,-0.0919168,-22.3212,0,-0.175361,0.0408432,0.341121,-0.0919168,12364.2,-22.6908,-0.109237,0
8496,-22.6588,-0.0888895,-22.3212,0,0.588774,0.50456,0.337588,-0.0888895,12370.5,-22.616,-0.092031,0
8508,-22.5844,-0.0782725,-22.3212,0,6.20572,0.884752,0.263119,-0.0782725,12382.2,-22.4348,-0.0696463,0
8516,-22.4541,-0.0933782,-22.3212,0,16.2775,-1.88822,0.132899,-0.0933782,12398,-22.3398,-0.0560476,0
8528,-22.3647,-0.0941524,-22.3212,0,7.44861,-0.0645157,0.043516,-0.0941524,12413.9,-22.3756,-0.0889742,0
8536,-22.34,-0.08788,-22.3212,0,3.09112,0.784057,0.018787,-0.08788,12425.6,-22.137,-0.162903,0
8548,-22.3392,-0.0868769,-22.3212,0,0.0671492,0.0835868,0.0179813,-0.0868769,12432.3,-22.2522,-0.131406,0
8556,-22.3395,-0.0698943,-22.3212,0,-0.0411224,2.12282,0.0183102,-0.0698943,12437.7,-22.3255,-0.0540698,0
8568,-22.286,-0.0588986,-22.3212,0,4.46459,0.916311,-0.0352649,-0.0588986,12446.3,-22.3778,-0.0457729,0
8576,-22.315,-0.0545154,-22.3212,0,-3.63238,0.547898,-0.00620584,-0.0545154,12458.7,-22.3914,0.0663356,0
8588,-22.3145,-0.053849,-22.3212,0,0.0436527,0.0555297,-0.00672967,-0.053849,12471.3,-22.1554,-0.0045814,0
8596,-22.2683,-0.0422014,-22.3212,0,5.7714,1.45596,-0.0529009,-0.0422014,12480.9,-22.3069,-0.0703206,0
8608,-22.2022,-0.0322662,-22.3212,0,5.50744,0.827936,-0.11899,-0.0322662,12488.5,-22.3178,-0.0904144,0
8616,-22.1754,-0.0337154,-22.3212,0,3.36145,-0.181151,-0.145882,-0.0337154,12497.6,-22.1459,0.0582696,0
8628,-22.1951,-0.00481818,-22.3212,0,-1.64244,2.4081,-0.126172,-0.00481818,12509.7,-22.1316,0.0150594,0
8636,-22.1814,0.0086835,-22.3212,0,1.70153,1.68771,-0.139785,0.0086835,12522.7,-22.1658,0.0184431,0
8648,-22.1791,0.0198426,-22.3212,0,0.195193,0.929922,-0.142127,0.0198426,12533,-22.214,0.0418357,0
8660,-22.1877,0.0209098,-22.3212,0,-0.713961,0.0889338,-0.133559,0.0209098,12539,-22.2682,0.00803463,0
8668,-22.1911,0.00891187,-22.3212,0,-0.428353,-1.49974,-0.130133,0.00891187,12542.2,-22.0932,0.00999287,0
8680,-22.2136,-0.0260304,-22.3212,0,-1.87828,-2.91186,-0.107593,-0.0260304,12544.7,-22.2632,-0.130029,0
8688,-22.2263,-0.0610996,-22.3212,0,-1.58268,-4.38366,-0.0949319,-0.0610996,12548.1,-22.1619,-0.114537,0
8700,-22.2637,-0.07421,-22.3212,0,-3.11898,-1.09253,-0.0575041,-0.07421,12552.7,-22.3081,-0.061762,0
8708,-22.2555,-0.0840689,-22.3212,0,1.02617,-1.23236,-0.0657134,-0.0840689,12558.4,-22.3324,-0.126873,0
8720,-22.2563,-0.0905178,-22.3212,0,-0.0629758,-0.537408,-0.0649577,-0.0905178,12565,-22.2879,-0.0787846,0
8728,-22.2638,-0.128641,-22.3212,0,-0.938205,-4.76537,-0.0574521,-0.128641,12571.1,-22.2427,-0.194407,0
8740,-22.2756,-0.188702,-22.3212,0,-0.981576,-5.00512,-0.0456732,-0.188702,12575.2,-22.1945,-0.250963,0
8748,-22.2855,-0.244639,-22.3212,0,-1.23924,-6.99213,-0.0357592,-0.244639,12578.1,-22.2626,-0.389212,0
8760,-22.2904,-0.257529,-22.3212,0,-0.406432,-1.07411,-0.030882,-0.257529,12582.1,-22.3986,-0.30411,0
8768,-22.354,-0.297815,-22.3212,0,-7.95312,-5.03577,0.0327429,-0.297815,12588.8,-22.338,-0.345148,0
8782,-22.3946,-0.328203,-22.3212,0,-2.90296,-2.1706,0.0733843,-0.328203,12597.6,-22.351,-0.225848,0
8790,-22.4122,-0.326991,-22.3212,0,-2.19506,0.151576,0.0909448,-0.326991,12606,-22.4788,-0.350966,0
8801,-22.4127,-0.315295,-22.3212,0,-0.0508531,1.06319,0.0915042,-0.315295,12612.7,-22.491,-0.366864,0
8809,-22.4091,-0.296552,-22.3212,0,0.450443,2.34295,0.0879007,-0.296552,12618.9,-22.4493,-0.259949,0
8822,-22.4124,-0.321069,-22.3212,0,-0.250254,-1.88595,0.0911539,-0.321069,12625.4,-22.3483,-0.303741,0
8830,-22.3788,-0.339029,-22.3212,0,4.19717,-2.24493,0.0575766,-0.339029,12631.1,-22.2351,-0.311838,0
8841,-22.3533,-0.345998,-22.3212,0,2.32047,-0.63359,0.0320514,-0.345998,12635.3,-22.2362,-0.518809,0
8850,-22.3392,-0.422889,-22.3212,0,1.56579,-8.54338,0.0179593,-0.422889,12638.1,-22.3702,-0.459763,0
8862,-22.3324,-0.476205,-22.3212,0,0.562966,-4.44301,0.0112037,-0.476205,12640.1,-22.3839,-0.472006,0
8868,-22.3355,-0.48813,-22.3212,0,-0.513134,-1.98748,0.0142825,-0.48813,12641.4,-22.324,-0.507787,0
8880,-22.3353,-0.488597,-22.3212,0,0.0137547,-0.0389708,0.0141175,-0.488597,12642.3,-22.3436,-0.502694,0
8889,-22.3277,-0.487983,-22.3212,0,0.846704,0.068225,0.00649714,-0.487983,12643.2,-22.3479,-0.467226,0
8900,-22.3155,-0.452605,-22.3212,0,1.11536,3.21616,-0.00577179,-0.452605,12644,-22.1994,-0.380843,0
8912,-22.3044,-0.426487,-22.3212,0,0.925323,2.17655,-0.0168757,-0.426487,12645.1,-22.282,-0.351016,0
8920,-22.2887,-0.427307,-22.3212,0,1.9519,-0.102549,-0.0324908,-0.427307,12647.2,-22.281,-0.469231,0
8932,-22.2788,-0.429344,-22.3212,0,0.826056,-0.169734,-0.0424035,-0.429344,12651.4,-22.2755,-0.404751,0
8940,-22.2789,-0.448954,-22.3212,0,-0.0109209,-2.45123,-0.0423162,-0.448954,12658,-22.3298,-0.508216,0
8952,-22.2848,-0.486149,-22.3212,0,-0.494153,-3.09958,-0.0363863,-0.486149,12664.9,-22.219,-0.409509,0
8960,-22.2854,-0.521188,-22.3212,0,-0.0751438,-4.37994,-0.0357852,-0.521188,12675.4,-22.2636,-0.548268,0
8972,-22.2802,-0.544523,-22.3212,0,0.439436,-1.94453,-0.0410584,-0.544523,12713.6,-22.2997,-0.556555,0
8980,-22.2245,-0.687988,-22.3212,0,6.96125,-17.9332,-0.0967484,-0.687988,12828.2,-22.2049,-0.577481,0
8992,-21.7431,-3.71369,-22.3212,-12.7959,40.1157,-252.141,-0.578136,9.08225,13031.2,-22.4893,-12.8011,0
9002,-21.7623,-9.55323,-22.3212,-12.7959,-1.92375,-583.954,-0.558899,3.24271,13240.3,-22.1043,-12.6866,0
9013,-22.2838,-12.6133,-22.3212,-12.7959,-47.4049,-278.19,-0.0374453,0.182622,13370.9,-22.231,-12.7397,0
