Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132722,Calibration,CC9-04202018-132722
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks
10868,-0.0901897,-13.277,0,-12.7959,-0.793461,-17.3709,-0.0901897,-0.481086,14414.6,-0.0837786,-13.406,0
10880,-0.0907068,-13.4087,0,-12.7959,-0.0430895,-10.9771,-0.0907068,-0.612811,14406.3,-0.135078,-13.4344,0
10888,-0.077431,-13.431,0,-12.7959,1.65947,-2.78149,-0.077431,-0.635063,14397.7,-0.0886076,-13.3231,0
10900,-0.0775699,-13.4424,0,-12.7959,-0.011574,-0.946113,-0.0775699,-0.646416,14389.6,-0.0444634,-13.5276,0
10908,-0.0694544,-13.4494,0,-12.7959,1.01444,-0.884152,-0.0694544,-0.653489,14383.5,-0.0166758,-13.4573,0
10920,-0.0694318,-13.4529,0,-12.7959,0.00188081,-0.291457,-0.0694318,-0.656987,14379,-0.261011,-13.325,0
10928,-0.0699559,-13.453,0,-12.7959,-0.0655177,-0.0120954,-0.0699559,-0.657083,14375.4,0.000279733,-13.4904,0
10940,-0.0821517,-13.4519,0,-12.7959,-1.01631,0.0970854,-0.0821517,-0.655918,14371.9,-0.179249,-13.4497,0
10948,-0.09633,-13.4479,0,-12.7959,-1.77229,0.493852,-0.09633,-0.651968,14368.5,-0.0204311,-13.4519,0
10960,-0.0957531,-13.4365,0,-12.7959,0.0480711,0.949698,-0.0957531,-0.640571,14365.1,-0.157204,-13.3384,0
10968,-0.0898729,-13.388,0,-12.7959,0.735021,6.06442,-0.0898729,-0.592056,14362.1,-0.105292,-13.4301,0
10980,-0.0660235,-13.3428,0,-12.7959,1.98745,3.76672,-0.0660235,-0.546855,14358.8,-0.00156328,-13.3347,0
10988,-0.0377616,-13.3139,0,-12.7959,3.53274,3.61119,-0.0377616,-0.517966,14354.2,0.0447422,-13.2243,0
11000,-0.0319803,-13.2689,0,-12.7959,0.48178,3.7512,-0.0319803,-0.472951,14348,0.0573967,-13.2546,0
11008,-0.0282555,-13.239,0,-12.7959,0.465591,3.73216,-0.0282555,-0.443094,14340,-0.0892022,-13.3096,0
11020,-0.010441,-13.1941,0,-12.7959,1.48454,3.74318,-0.010441,-0.398176,14329.1,-0.0769151,-13.1373,0
11032,-0.0236004,-13.191,0,-12.7959,-1.09662,0.261226,-0.0236004,-0.395041,14313.8,-0.0231805,-13.1482,0
11040,-0.0268182,-13.1914,0,-12.7959,-0.402222,-0.0536338,-0.0268182,-0.39547,14297.2,0.000576094,-13.1519,0
11052,-0.0402847,-13.2082,0,-12.7959,-1.12221,-1.39822,-0.0402847,-0.412249,14283.3,-0.0453889,-13.3002,0
11060,-0.0446783,-13.2502,0,-12.7959,-0.549194,-5.25273,-0.0446783,-0.454271,14271.9,-0.0605511,-13.2528,0
11072,-0.034331,-13.2624,0,-12.7959,0.862274,-1.01859,-0.034331,-0.466494,14260.6,0.197906,-13.2994,0
11080,-0.0340081,-13.2623,0,-12.7959,0.0403608,0.01823,-0.0340081,-0.466348,14249.5,-0.0758525,-13.2342,0
11092,-0.037882,-13.245,0,-12.7959,-0.322825,1.44426,-0.037882,-0.449017,14239.7,-0.0112313,-13.375,0
11100,-0.0547991,-13.1596,0,-12.7959,-2.11463,10.6714,-0.0547991,-0.363645,14229.9,0.100482,-13.0781,0
11112,-0.0823016,-13.0824,0,-12.7959,-2.29188,6.43508,-0.0823016,-0.286424,14219.4,-0.139754,-13.0926,0
11120,-0.108697,-13.0769,0,-12.7959,-3.29936,0.678491,-0.108697,-0.280996,14208.1,-0.100362,-13.0346,0
11132,-0.116092,-13.0765,0,-12.7959,-0.616251,0.0399007,-0.116092,-0.280518,14196.2,-0.109873,-13.0761,0
11140,-0.116567,-13.081,0,-12.7959,-0.0594164,-0.567403,-0.116567,-0.285057,14185.4,-0.157577,-13.1914,0
11152,-0.112204,-13.1015,0,-12.7959,0.363581,-1.71001,-0.112204,-0.305577,14178.1,-0.115746,-13.0499,0
11160,-0.109192,-13.125,0,-12.7959,0.376491,-2.94099,-0.109192,-0.329105,14174.8,-0.0978988,-13.0935,0
11172,-0.07985,-13.1407,0,-12.7959,2.44517,-1.30725,-0.07985,-0.344792,14173.8,-0.0206646,-13.1792,0
11180,-0.0170672,-13.1504,0,-12.7959,7.84785,-1.20637,-0.0170672,-0.354443,14173.7,0.0745753,-13.1614,0
11192,0.00991178,-13.2403,0,-12.7959,2.24825,-7.49205,0.00991178,-0.444348,14174.1,0.182916,-13.3385,0
11200,0.00184362,-13.3421,0,-12.7959,-1.00852,-12.7249,0.00184362,-0.546147,14175.8,0.0275262,-13.4279,0
11212,0.0224436,-13.3776,0,-12.7959,1.71666,-2.96224,0.0224436,-0.581694,14179.2,-0.058253,-13.4066,0
11220,0.0147785,-13.3783,0,-12.7959,-0.958133,-0.0785114,0.0147785,-0.582322,14183.2,-0.0895466,-13.2525,0
11232,-0.0104645,-13.3756,0,-12.7959,-2.10358,0.225041,-0.0104645,-0.579621,14186.4,0.0712184,-13.4364,0
11240,-0.0229059,-13.3599,0,-12.7959,-1.55517,1.95354,-0.0229059,-0.563993,14188.5,0.0278439,-13.3643,0
11252,-0.0316327,-13.2856,0,-12.7959,-0.727239,6.19537,-0.0316327,-0.489649,14190.5,-0.196484,-13.1952,0
11260,-0.0607996,-13.217,0,-12.7959,-3.64586,8.57357,-0.0607996,-0.42106,14192.9,-0.0940737,-13.2079,0
11272,-0.103213,-13.2105,0,-12.7959,-3.53443,0.53815,-0.103213,-0.414602,14196.4,-0.0208667,-13.1343,0
11284,-0.109638,-13.2107,0,-12.7959,-0.535446,-0.0119109,-0.109638,-0.414745,14201.2,-0.137475,-13.2217,0
11292,-0.117366,-13.2261,0,-12.7959,-0.965981,-1.93258,-0.117366,-0.430206,14206.4,-0.271049,-13.2429,0
11304,-0.132273,-13.2288,0,-12.7959,-1.24228,-0.220459,-0.132273,-0.432851,14211.1,-0.106888,-13.2397,0
11312,-0.132685,-13.2289,0,-12.7959,-0.0514567,-0.0133269,-0.132685,-0.432958,14216.7,-0.194752,-13.1979,0
11324,-0.124669,-13.2271,0,-12.7959,0.668035,0.149367,-0.124669,-0.431166,14225.9,-0.150661,-13.2487,0
11332,-0.0601438,-13.1742,0,-12.7959,8.06561,6.61402,-0.0601438,-0.378254,14238.6,0.000511416,-13.023,0
11344,-0.0341844,-13.1321,0,-12.7959,2.16328,3.50703,-0.0341844,-0.336169,14251.2,0.0225063,-13.1124,0
11352,-0.033071,-13.1304,0,-12.7959,0.139174,0.217777,-0.033071,-0.334427,14261.1,-0.0157123,-13.1483,0
11364,-0.0310198,-13.1316,0,-12.7959,0.170935,-0.101872,-0.0310198,-0.335649,14269.3,-0.0945273,-13.1326,0
11372,-0.0335382,-13.1566,0,-12.7959,-0.314802,-3.1283,-0.0335382,-0.360676,14276.3,-0.219712,-13.1947,0
11384,-0.0369692,-13.1919,0,-12.7959,-0.285911,-2.93993,-0.0369692,-0.395955,14282.5,-0.0153008,-13.2351,0
11392,-0.0322652,-13.2167,0,-12.7959,0.587999,-3.1053,-0.0322652,-0.420797,14290.1,0.012249,-13.062,0
11404,-0.000413099,-13.2443,0,-12.7959,2.65434,-2.29345,-0.000413099,-0.448319,14301.4,0.167849,-13.3037,0
11412,0.0143956,-13.2764,0,-12.7959,1.85109,-4.01256,0.0143956,-0.480419,14315.4,0.00903342,-13.3764,0
11424,0.114554,-13.2864,0,-12.7959,8.34656,-0.834313,0.114554,-0.490431,14329.5,7.36587e-05,-13.3631,0
11432,0.737981,-13.3338,0,-12.7959,77.9284,-5.92955,0.737981,-0.537867,14344.9,1.31425,-13.33,0
11444,1.34697,-13.2305,0,-12.7959,50.7488,8.60474,1.34697,-0.434611,14365.3,1.94453,-12.7556,0
11452,1.46304,-13.0152,0,-12.7959,14.5092,26.9197,1.46304,-0.219253,14388.9,1.5452,-12.8062,0
11464,1.49826,-12.8799,0,-12.7959,2.93515,11.2783,1.49826,-0.0839133,14409,1.2402,-12.7315,0
11472,1.513,-12.7823,0,-12.7959,1.84195,12.1947,1.513,0.0136447,14421.7,1.58548,-12.962,0
11484,1.51495,-12.7611,0,-12.7959,0.162695,1.76565,1.51495,0.0348325,14429.3,1.49655,-12.7092,0
11492,1.51527,-12.7542,0,-12.7959,0.0398508,0.865052,1.51527,0.0417529,14435.3,1.51104,-12.7512,0
11504,1.50728,-12.7532,0,-12.7959,-0.665536,0.0841101,1.50728,0.0427622,14441.2,1.51924,-12.767,0
11512,1.50459,-12.7515,0,-12.7959,-0.336692,0.204655,1.50459,0.0443995,14447.5,1.49848,-12.7244,0
11524,1.50417,-12.7523,0,-12.7959,-0.0353183,-0.0618436,1.50417,0.0436574,14453.9,1.48171,-12.7519,0
11536,1.49812,-12.7545,0,-12.7959,-0.504005,-0.188399,1.49812,0.0413966,14460.9,1.50477,-12.7595,0
11544,1.48958,-12.7547,0,-12.7959,-1.06769,-0.023554,1.48958,0.0412082,14469,1.56662,-12.749,0
11556,1.4819,-12.7739,0,-12.7959,-0.639467,-1.59913,1.4819,0.0220186,14477.6,1.45924,-12.8224,0
11564,1.47848,-12.8174,0,-12.7959,-0.427552,-5.43307,1.47848,-0.021446,14484.9,1.42723,-12.8674,0
11576,1.47826,-12.8201,0,-12.7959,-0.0184716,-0.228084,1.47826,-0.024183,14490,1.49865,-12.8794,0
11584,1.47633,-12.8397,0,-12.7959,-0.241379,-2.44955,1.47633,-0.0437794,14493.6,1.44693,-12.854,0
11596,1.47718,-12.841,0,-12.7959,0.0712631,-0.105141,1.47718,-0.0450411,14495.7,1.55049,-12.7903,0
11604,1.49445,-12.8465,0,-12.7959,2.15849,-0.687739,1.49445,-0.050543,14496.7,1.52828,-12.8148,0
11616,1.49517,-12.8471,0,-12.7959,0.0598817,-0.053626,1.49517,-0.0511865,14497,1.47589,-12.8571,0
11624,1.48835,-12.8573,0,-12.7959,-0.852372,-1.27593,1.48835,-0.061394,14496.9,1.55082,-12.8829,0
11636,1.33719,-12.8814,0,-12.7959,-12.5965,-2.0084,1.33719,-0.0854948,14496.3,0.972555,-12.868,0
11644,0.937791,-12.8737,0,-12.7959,-49.9254,0.966742,0.937791,-0.0777609,14494.5,-4.9431e-05,-12.819,0
11658,0.511344,-12.8383,0,-12.7959,-30.4605,2.52844,0.511344,-0.0423628,14491,0.343829,-12.8186,0
11666,0.34046,-12.8235,0,-12.7959,-21.3605,1.84953,0.34046,-0.0275665,14486.1,0.321462,-12.8574,0
11678,0.323367,-12.8187,0,-12.7959,-1.42441,0.401326,0.323367,-0.0227506,14481,0.270427,-12.7928,0
11684,0.310742,-12.7957,0,-12.7959,-2.10407,3.82825,0.310742,0.000218918,14475.2,0.32194,-12.7775,0
11696,0.288766,-12.7601,0,-12.7959,-1.83138,2.96875,0.288766,0.0358439,14466.9,0.28456,-12.7198,0
11704,0.247472,-12.7287,0,-12.7959,-5.16175,3.92418,0.247472,0.0672373,14454.7,0.139122,-12.7223,0
11716,0.209516,-12.717,0,-12.7959,-3.16296,0.971192,0.209516,0.0788916,14440.3,0.177784,-12.7895,0
11724,0.208736,-12.7087,0,-12.7959,-0.0975653,1.03964,0.208736,0.0872087,14427.2,0.225582,-12.6185,0
11736,0.211369,-12.6944,0,-12.7959,0.219479,1.19003,0.211369,0.101489,14418.1,0.180624,-12.6789,0
11744,0.240085,-12.6849,0,-12.7959,3.58942,1.19715,0.240085,0.111066,14413.1,0.334867,-12.6965,0
11756,0.272539,-12.6872,0,-12.7959,2.7045,-0.190872,0.272539,0.108776,14411.1,0.303184,-12.6866,0
11764,0.289508,-12.6888,0,-12.7959,2.12117,-0.202281,0.289508,0.107158,14410.5,0.256028,-12.6709,0
11776,0.297922,-12.6936,0,-12.7959,0.701125,-0.401231,0.297922,0.102343,14410.5,0.280972,-12.7323,0
11788,0.301671,-12.7058,0,-12.7959,0.312425,-1.01531,0.301671,0.090159,14410.6,0.301129,-12.7121,0
11796,0.310886,-12.7197,0,-12.7959,1.15189,-1.74321,0.310886,0.0762134,14410.9,0.334067,-12.7322,0
11809,0.360023,-12.7327,0,-12.7959,3.77978,-0.99893,0.360023,0.0632273,14412.1,0.466709,-12.737,0
11817,0.385318,-12.7425,0,-12.7959,3.16183,-1.21927,0.385318,0.0534731,14415.2,0.400674,-12.7821,0
11829,0.389592,-12.7567,0,-12.7959,0.356184,-1.18403,0.389592,0.0392647,14420.8,0.42304,-12.7627,0
11837,0.381655,-12.8286,0,-12.7959,-0.992032,-8.99126,0.381655,-0.0326654,14428.7,0.287428,-12.8896,0
11850,0.356865,-12.9028,0,-12.7959,-1.90697,-5.70947,0.356865,-0.106889,14439.3,0.311283,-12.9283,0
11858,0.354179,-12.9062,0,-12.7959,-0.335725,-0.426872,0.354179,-0.110303,14451.7,0.429894,-12.9783,0
11869,0.353329,-12.9158,0,-12.7959,-0.0772822,-0.87088,0.353329,-0.119883,14462.4,0.31847,-12.8976,0
11877,0.357461,-12.9166,0,-12.7959,0.516464,-0.0974995,0.357461,-0.120663,14469,0.371607,-12.7689,0
11889,0.346944,-12.9163,0,-12.7959,-0.87635,0.0264284,0.346944,-0.120346,14473.2,0.390735,-12.9486,0
11898,0.345617,-12.9305,0,-12.7959,-0.1475,-1.57449,0.345617,-0.134516,14478.1,0.416184,-13.0837,0
11907,0.357854,-12.9526,0,-12.7959,1.35964,-2.46064,0.357854,-0.156662,14485.7,0.340286,-12.8474,0
11916,0.37477,-12.9632,0,-12.7959,1.87952,-1.17753,0.37477,-0.16726,14495.6,0.319349,-12.9754,0
11928,0.376371,-12.98,0,-12.7959,0.133428,-1.40254,0.376371,-0.18409,14505.1,0.424542,-13.0164,0
11936,0.375739,-12.996,0,-12.7959,-0.0789344,-1.99933,0.375739,-0.200085,14512.5,0.402187,-12.9462,0
11948,0.395163,-13.009,0,-12.7959,1.61864,-1.07911,0.395163,-0.213034,14518.6,0.387262,-13.0298,0
11957,0.400305,-13.0204,0,-12.7959,0.571347,-1.26756,0.400305,-0.224442,14524.7,0.386001,-13.0253,0
11968,0.404562,-13.0212,0,-12.7959,0.386968,-0.0753582,0.404562,-0.225271,14530.5,0.503013,-13.0802,0
11976,0.412443,-13.0205,0,-12.7959,0.98516,0.0840839,0.412443,-0.224599,14534.7,0.382275,-13.0197,0
11988,0.427087,-12.9896,0,-12.7959,1.22038,2.57988,0.427087,-0.19364,14536.9,0.397029,-12.9488,0
11996,0.452596,-12.9569,0,-12.7959,3.18856,4.07983,0.452596,-0.161001,14537.3,0.518123,-12.9637,0
12008,0.714628,-12.9495,0,-12.7959,21.836,0.618977,0.714628,-0.153574,14536.3,0.462198,-12.9294,0
12016,6.12972,-12.8815,22.3212,-12.7959,676.887,8.50518,-16.1915,-0.0855323,14534.7,22.1254,-12.4064,0
12026,13.9754,-12.512,22.3212,-12.7959,784.57,36.9445,-8.34581,0.283913,14532.4,22.0192,-12.4868,0
12034,19.1552,-12.3707,22.3212,-12.7959,647.473,17.669,-3.16603,0.425264,14528.9,21.9852,-12.5347,0
12045,21.7069,-12.5008,22.3212,-12.7959,231.973,-11.8255,-0.614326,0.295184,14523.4,21.8728,-12.5185,0
12053,21.8985,-12.5052,22.3212,-12.7959,23.9479,-0.56029,-0.422743,0.290702,14514.9,21.6567,-12.4265,0
12065,21.9672,-12.5164,22.3212,-12.7959,5.72784,-0.929996,-0.354009,0.279542,14501.7,22.0314,-12.4978,0
12073,21.9928,-12.5172,22.3212,-12.7959,3.19566,-0.0997602,-0.328444,0.278744,14484.9,21.9839,-12.3031,0
12085,22.0066,-12.4888,22.3212,-12.7959,1.1508,2.3622,-0.314634,0.30709,14465.4,22.2802,-12.6072,0
12097,22.0186,-12.3921,22.3212,-12.7959,0.996945,8.06451,-0.302671,0.403864,14443.4,21.5802,-12.8988,0
12105,22.0263,-12.3396,22.3212,-12.7959,0.965607,6.56402,-0.294946,0.456377,14423.4,22.1937,-12.1518,0
12117,22.0486,-12.3398,22.3212,-12.7959,1.8622,-0.0181221,-0.272599,0.456159,14410.5,22.0231,-12.3075,0
12125,22.094,-12.32,22.3212,-12.7959,5.67673,2.47739,-0.227186,0.475978,14403.6,21.987,-12.3646,0
12137,22.1432,-12.3221,22.3212,-12.7959,4.09549,-0.180103,-0.17804,0.473817,14399.7,22.118,-12.295,0
12145,22.1461,-12.3257,22.3212,-12.7959,0.357739,-0.442014,-0.175178,0.470281,14397.5,22.4405,-12.3417,0
12157,22.1655,-12.3313,22.3212,-12.7959,1.62396,-0.473731,-0.15569,0.464596,14396.7,22.1035,-12.3236,0
12168,22.1664,-12.3319,22.3212,-12.7959,0.0771648,-0.0521401,-0.154841,0.464023,14394.7,22.2282,-12.3477,0
12178,22.1646,-12.3429,22.3212,-12.7959,-0.176529,-1.09627,-0.156607,0.45306,14387.8,22.1624,-12.2185,0
12186,22.1263,-12.4272,22.3212,-12.7959,-4.79385,-10.5446,-0.194957,0.368703,14377,22.0291,-12.609,0
12197,22.0792,-12.5536,22.3212,-12.7959,-4.27853,-11.491,-0.242021,0.242302,14368.5,22.0308,-12.5032,0
12205,22.0771,-12.5618,22.3212,-12.7959,-0.25784,-1.01806,-0.244084,0.234157,14364.3,21.8458,-12.7923,0
12217,22.0745,-12.622,22.3212,-12.7959,-0.22128,-5.01739,-0.246739,0.173949,14360.4,22.5672,-12.8627,0
12225,22.0479,-12.5728,22.3212,-12.7959,-3.32971,6.15068,-0.273377,0.223154,14354.3,22.0974,-12.4256,0
12237,22.0709,-12.5313,22.3212,-12.7959,1.9171,3.45566,-0.250372,0.264622,14341.5,22.1373,-12.6458,0
12245,22.0747,-12.4579,22.3212,-12.7959,0.477943,9.18203,-0.246548,0.338078,14317.5,21.9963,-11.7198,0
12259,22.1004,-12.455,22.3212,-12.7959,1.83974,0.201506,-0.220792,0.340899,14287.7,22.113,-12.2739,0
12266,22.1124,-12.4793,22.3212,-12.7959,1.71474,-3.46102,-0.208789,0.316672,14262.3,22.0563,-12.4843,0
12278,22.1388,-12.4821,22.3212,-12.7959,2.19463,-0.23845,-0.182453,0.313811,14243.2,22.3187,-12.513,0
12287,22.1524,-12.4905,22.3212,-12.7959,1.5127,-0.929676,-0.168839,0.305444,14224.6,22.1052,-12.4774,0
12297,22.1557,-12.5624,22.3212,-12.7959,0.330634,-7.19087,-0.165533,0.233535,14203.9,22.2815,-12.7488,0
12305,22.1527,-12.6612,22.3212,-12.7959,-0.379793,-12.3523,-0.168571,0.134717,14183.1,22.102,-12.8105,0
12317,22.1301,-12.676,22.3212,-12.7959,-1.87904,-1.22977,-0.191119,0.119959,14164.2,21.8606,-12.6136,0
12325,22.1289,-12.6884,22.3212,-12.7959,-0.157739,-1.55518,-0.192381,0.107518,14148.6,22.1249,-12.6483,0
12337,22.1288,-12.6889,22.3212,-12.7959,-0.00101686,-0.0439406,-0.192393,0.106991,14136.2,22.1614,-12.7468,0
12349,22.1288,-12.6898,22.3212,-12.7959,-0.0016048,-0.0698186,-0.192413,0.106153,14124.3,22.194,-12.6657,0
12357,22.1277,-12.711,22.3212,-12.7959,-0.145574,-2.64752,-0.193577,0.0849728,14111.7,22.1527,-12.7023,0
12369,22.11,-12.7621,22.3212,-12.7959,-1.46855,-4.26307,-0.2112,0.0338159,14098.9,22.0518,-12.7987,0
12377,22.0841,-12.8156,22.3212,-12.7959,-3.23753,-6.68709,-0.2371,-0.0196807,14082.2,22.1035,-12.8523,0
12389,22.0652,-12.8255,22.3212,-12.7959,-1.58117,-0.822288,-0.256074,-0.0295482,14055,21.9734,-12.8477,0
12397,22.0651,-12.827,22.3212,-12.7959,-0.00884514,-0.190232,-0.256145,-0.0310701,14019.1,22.0899,-12.8181,0
12409,22.0821,-12.8337,22.3212,-12.7959,1.4176,-0.561396,-0.239134,-0.0378068,13986.2,22.0883,-12.7368,0
12417,22.0886,-12.8282,22.3212,-12.7959,0.807536,0.69187,-0.232673,-0.0322719,13962.8,22.0103,-12.817,0
12429,22.09,-12.8195,22.3212,-12.7959,0.115993,0.72269,-0.231282,-0.0235996,13945.4,22.0909,-12.8595,0
12437,22.0904,-12.778,22.3212,-12.7959,0.0542919,5.1863,-0.230847,0.0178908,13929.4,22.1479,-12.5977,0
12449,22.0916,-12.7273,22.3212,-12.7959,0.100232,4.2261,-0.229644,0.068604,13913.1,22.0538,-12.6885,0
12457,22.0929,-12.7188,22.3212,-12.7959,0.168154,1.06916,-0.228299,0.0771573,13895.2,22.0905,-12.7369,0
12469,22.0917,-12.7083,22.3212,-12.7959,-0.10629,0.876557,-0.229575,0.087676,13876,22.0526,-12.6993,0
12477,22.0832,-12.7075,22.3212,-12.7959,-1.06153,0.0966449,-0.238067,0.0884492,13857.3,22.1243,-12.7259,0
12489,22.0828,-12.7117,22.3212,-12.7959,-0.0346095,-0.346892,-0.238482,0.0842864,13836,22.0996,-12.5668,0
12497,22.0861,-12.7038,22.3212,-12.7959,0.424101,0.980098,-0.235089,0.0921272,13802.9,21.9896,-12.647,0
12509,22.1333,-12.7172,22.3212,-12.7959,3.93355,-1.11506,-0.187887,0.0787465,13756.8,22.1727,-12.7616,0
12517,22.1739,-12.7361,22.3212,-12.7959,5.06637,-2.366,-0.147356,0.0598185,13712.7,22.1973,-12.6415,0
12529,22.1819,-12.7584,22.3212,-12.7959,0.669937,-1.85394,-0.139317,0.0375712,13685.5,22.18,-12.7922,0
12537,22.1822,-12.7591,22.3212,-12.7959,0.0356795,-0.0856418,-0.139031,0.0368861,13674.2,22.3895,-12.7937,0
12549,22.1826,-12.7532,22.3212,-12.7959,0.0312557,0.489617,-0.138656,0.0427615,13670.2,22.1893,-12.7325,0
12557,22.1868,-12.7522,22.3212,-12.7959,0.526535,0.119606,-0.134444,0.0437183,13667.6,22.1256,-12.6823,0
12569,22.1567,-12.7264,22.3212,-12.7959,-2.50487,2.14902,-0.164502,0.0695065,13663.6,22.0477,-12.7583,0
12577,22.1212,-12.6742,22.3212,-12.7959,-4.44527,6.52524,-0.200064,0.121708,13658.1,22.2013,-12.6062,0
12589,22.114,-12.6423,22.3212,-12.7959,-0.597635,2.65733,-0.207236,0.153596,13652.9,22.1034,-12.5321,0
12601,22.0929,-12.6263,22.3212,-12.7959,-1.75495,1.33981,-0.228295,0.169674,13649.7,22.1308,-12.5409,0
12609,22.0901,-12.6251,22.3212,-12.7959,-0.359821,0.151675,-0.231174,0.170888,13648.5,21.9653,-12.6329,0
12621,22.0451,-12.6228,22.3212,-12.7959,-3.74347,0.184125,-0.276096,0.173097,13648.8,22.0699,-12.5846,0
12629,22.0428,-12.6368,22.3212,-12.7959,-0.28753,-1.74125,-0.278396,0.159167,13650.9,22.0871,-12.6366,0
12641,22.0448,-12.6521,22.3212,-12.7959,0.160018,-1.27352,-0.276476,0.143885,13654.5,21.9597,-12.6595,0
12649,22.097,-12.6865,22.3212,-12.7959,6.52642,-4.30016,-0.224264,0.109483,13658.7,22.2644,-12.716,0
12661,22.1267,-12.7115,22.3212,-12.7959,2.47394,-2.08721,-0.194577,0.084437,13663.1,22.1411,-12.7295,0
12669,22.1277,-12.7211,22.3212,-12.7959,0.126224,-1.19511,-0.193567,0.0748761,13667.8,22.1139,-12.7252,0
12681,22.1267,-12.7214,22.3212,-12.7959,-0.0777686,-0.0264959,-0.1945,0.0745582,13672,22.0396,-12.6911,0
12689,22.1048,-12.72,22.3212,-12.7959,-2.74669,0.172032,-0.216474,0.0759344,13674.6,22.2908,-12.7766,0
12701,22.0828,-12.7178,22.3212,-12.7959,-1.83006,0.183502,-0.238435,0.0781364,13675.9,21.9723,-12.7065,0
12709,22.0822,-12.7054,22.3212,-12.7959,-0.079809,1.55473,-0.239073,0.0905742,13677.1,22.0285,-12.6452,0
12721,22.0833,-12.7039,22.3212,-12.7959,0.0963612,0.122504,-0.237917,0.0920443,13679.1,22.1377,-12.6828,0
12729,22.1107,-12.6829,22.3212,-12.7959,3.42281,2.62603,-0.210534,0.113052,13681.5,22.141,-12.5639,0
12741,22.1431,-12.6852,22.3212,-12.7959,2.70304,-0.192904,-0.178098,0.110738,13684.1,22.1597,-12.7656,0
12749,22.1556,-12.7176,22.3212,-12.7959,1.55478,-4.04416,-0.16566,0.0783844,13686.8,22.0986,-12.6566,0
12761,22.1798,-12.765,22.3212,-12.7959,2.02269,-3.95379,-0.141387,0.0309389,13689.7,22.2709,-12.8113,0
12769,22.1843,-12.7767,22.3212,-12.7959,0.555513,-1.46014,-0.136943,0.0192578,13692.8,22.2637,-12.8314,0
12781,22.21,-12.79,22.3212,-12.7959,2.14408,-1.11147,-0.111214,0.00592013,13695.7,22.2019,-12.7676,0
12789,22.2243,-12.8493,22.3212,-12.7959,1.78887,-7.41174,-0.0969034,-0.0533738,13698.5,22.1612,-12.9377,0
12801,22.2228,-12.9184,22.3212,-12.7959,-0.131287,-5.75323,-0.0984788,-0.122413,13704.3,22.2347,-12.9272,0
12809,22.2085,-12.9216,22.3212,-12.7959,-1.78486,-0.402549,-0.112758,-0.125633,13716.3,22.2631,-12.893,0
12821,22.2158,-12.9216,22.3212,-12.7959,0.612725,0.000448468,-0.105405,-0.125628,13733.3,22.2904,-12.9778,0
12829,22.2159,-12.9097,22.3212,-12.7959,0.00929668,1.48939,-0.105331,-0.113712,13749.2,22.1396,-12.9264,0
12841,22.2036,-12.9027,22.3212,-12.7959,-1.02852,0.580953,-0.117673,-0.106741,13760.9,22.1206,-12.8245,0
12853,22.2026,-12.8737,22.3212,-12.7959,-0.076539,2.41758,-0.118591,-0.0777301,13771.8,22.2983,-12.8708,0
12861,22.1792,-12.8709,22.3212,-12.7959,-2.93257,0.340345,-0.142052,-0.0750074,13786.3,22.1922,-12.8016,0
12873,22.1771,-12.871,22.3212,-12.7959,-0.171303,-0.00283412,-0.144108,-0.0750414,13803.9,22.0927,-12.7284,0
12881,22.1521,-12.8744,22.3212,-12.7959,-3.1231,-0.422038,-0.169092,-0.0784177,13821.9,22.6365,-13.0273,0
12893,22.111,-12.9003,22.3212,-12.7959,-3.42792,-2.15951,-0.210227,-0.104332,13842.8,22.0838,-12.8552,0
12901,22.071,-12.899,22.3212,-12.7959,-4.99995,0.156172,-0.250227,-0.103082,13868.7,21.9793,-12.9347,0
12913,22.0693,-12.898,22.3212,-12.7959,-0.138586,0.0828684,-0.25189,-0.102088,13894.4,21.9676,-12.8942,0
12921,22.0707,-12.8767,22.3212,-12.7959,0.172092,2.66133,-0.250513,-0.0807974,13914.1,22.0599,-12.7267,0
12933,22.0953,-12.8523,22.3212,-12.7959,2.04961,2.03553,-0.225918,-0.056371,13928.2,22.1961,-12.9225,0
12941,22.1899,-12.8571,22.3212,-12.7959,11.8212,-0.597795,-0.131348,-0.0611534,13938.7,22.2562,-12.8239,0
12953,22.2518,-12.8629,22.3212,-12.7959,5.15932,-0.482104,-0.0694365,-0.0669386,13947,22.3623,-12.861,0
12961,22.2761,-12.9109,22.3212,-12.7959,3.04371,-6.00239,-0.0450869,-0.114958,13955.2,22.3378,-13.1021,0
12973,22.2966,-12.9698,22.3212,-12.7959,1.70649,-4.90822,-0.024609,-0.173856,13963.6,22.2477,-13.0233,0
12981,22.2979,-12.9949,22.3212,-12.7959,0.157319,-3.14131,-0.0233504,-0.198987,13971.3,22.2685,-12.9511,0
12993,22.3037,-13.0126,22.3212,-12.7959,0.486875,-1.47594,-0.0175079,-0.216698,13978.6,22.3287,-12.9545,0
13001,22.2978,-13.0013,22.3212,-12.7959,-0.744814,1.42144,-0.0234664,-0.205326,13986.8,22.3268,-13.0578,0
