Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132555,Calibration,CC9-04202018-132555
6847,-0.0330473,0.172158,0,0,-0.574955,-3.42658,0.0330473,0.172158,15580.7,-0.0474621,0.150761,0
6859,-0.071374,0.173691,0,0,-3.19389,0.127741,0.071374,0.173691,15590.9,0.0140009,0.0505247,0
6866,-0.0761313,0.170736,0,0,-0.679617,-0.422129,0.0761313,0.170736,15602.4,-0.207453,0.190353,0
6878,-0.140794,0.175335,0,0,-5.38855,0.383223,0.140794,0.175335,15618,-0.156769,0.171703,0
6886,-0.185283,0.187411,0,0,-5.56109,1.5095,0.185283,0.187411,15635.4,-0.252536,0.179189,0
6898,-0.190107,0.244889,0,0,-0.402025,4.78989,0.190107,0.244889,15651.2,-0.180827,0.302356,0
6906,-0.190144,0.275429,0,0,-0.00467761,3.81751,0.190144,0.275429,15664.9,-0.191344,0.459125,0
6918,-0.189983,0.276653,0,0,0.013435,0.101938,0.189983,0.276653,15677.4,-0.203784,0.312079,0
6926,-0.185262,0.274042,0,0,0.590123,-0.326347,0.185262,0.274042,15689.2,-0.197595,0.189964,0
6938,-0.157048,0.219382,0,0,2.35115,-4.55502,0.157048,0.219382,15701.1,-0.103372,0.10474,0
6946,-0.108881,0.1979,0,0,6.02091,-2.68521,0.108881,0.1979,15713.6,-0.155199,0.159644,0
6958,-0.0666629,0.177036,0,0,3.51818,-1.73863,0.0666629,0.177036,15726.1,0.0308692,0.277944,0
6966,-0.01767,0.166488,0,0,6.12411,-1.31856,0.01767,0.166488,15737.7,0.227012,0.188792,0
6978,0.013012,0.164379,0,0,2.55684,-0.175747,-0.013012,0.164379,15749.3,-0.0136202,0.131226,0
6988,0.0221675,0.168993,0,0,0.915548,0.461357,-0.0221675,0.168993,15761.3,0.0118361,0.0141632,0
7000,0.0197864,0.141113,0,0,-0.198426,-2.32331,-0.0197864,0.141113,15773.5,0.142663,0.0953898,0
7007,0.0155719,0.110925,0,0,-0.602073,-4.31255,-0.0155719,0.110925,15786,0.0205229,0.216624,0
7020,-0.0159209,0.0945487,0,0,-2.42252,-1.25972,0.0159209,0.0945487,15799,-0.104169,0.0797003,0
7028,-0.0365014,0.0795885,0,0,-2.57256,-1.87002,0.0365014,0.0795885,15811.6,-0.135525,0.0909136,0
7040,-0.0477446,0.0654829,0,0,-0.936938,-1.17547,0.0477446,0.0654829,15823.1,-0.284378,-0.00474801,0
7052,-0.0477186,0.0650389,0,0,0.00217085,-0.0369997,0.0477186,0.0650389,15834.6,-0.0116411,0.219413,0
7060,-0.0355702,0.0688049,0,0,1.51855,0.470748,0.0355702,0.0688049,15847.3,-0.0505567,0.0231476,0
7072,-0.0083139,0.0783071,0,0,2.27136,0.79185,0.0083139,0.0783071,15860,0.0716183,0.0547308,0
7080,0.0146203,0.101518,0,0,2.86678,2.90137,-0.0146203,0.101518,15870.2,-0.0575673,0.151457,0
7091,0.0306141,0.10319,0,0,1.45398,0.151969,-0.0306141,0.10319,15877.8,0.0807795,0.254149,0
7099,0.0566372,0.140207,0,0,3.25288,4.62716,-0.0566372,0.140207,15885.7,0.0302435,0.226154,0
7111,0.0524682,0.143908,0,0,-0.347412,0.308395,-0.0524682,0.143908,15896.7,0.106056,0.0184757,0
7119,0.0535204,0.152231,0,0,0.13152,1.04045,-0.0535204,0.152231,15909.9,0.00536437,0.216207,0
7131,0.0614808,0.113568,0,0,0.663368,-3.22195,-0.0614808,0.113568,15921.8,0.128024,0.0975625,0
7141,0.0735891,0.0864083,0,0,1.21083,-2.71596,-0.0735891,0.0864083,15929.9,-0.239593,-0.0724577,0
7152,0.0586602,0.0850598,0,0,-1.35717,-0.122589,-0.0586602,0.0850598,15932.8,0.071297,0.14493,0
7160,0.0435469,0.0557035,0,0,-1.88917,-3.66954,-0.0435469,0.0557035,15934.3,0.0997375,0.0355629,0
7171,0.0567503,0.0297614,0,0,1.20031,-2.35837,-0.0567503,0.0297614,15940.2,-0.00291735,-0.0497044,0
7179,0.0887379,0.00962546,0,0,3.99845,-2.51699,-0.0887379,0.00962546,15952,-0.174136,-0.0167909,0
7191,0.149259,-0.00781544,0,0,5.04342,-1.45341,-0.149259,-0.00781544,15971.3,0.45732,-0.00709329,0
7199,0.173564,-0.0190121,0,0,3.03809,-1.39958,-0.173564,-0.0190121,16000.3,0.337903,-0.013243,0
7211,0.171177,-0.0539851,0,0,-0.198913,-2.91442,-0.171177,-0.0539851,16030.9,0.0667957,-0.0826067,0
7219,0.169175,-0.0553769,0,0,-0.250202,-0.17398,-0.169175,-0.0553769,16051.6,0.136612,-0.0947479,0
7231,0.126407,-0.0517509,0,0,-3.56404,0.302171,-0.126407,-0.0517509,16060.5,0.0643932,-0.194873,0
7239,0.110428,-0.0338479,0,0,-1.99735,2.23787,-0.110428,-0.0338479,16063.6,0.186222,0.0112049,0
7254,0.0782979,0.00255252,0,0,-2.14199,2.42669,-0.0782979,0.00255252,16065.4,-0.000353006,0.369676,0
7261,0.0583553,0.0371615,0,0,-2.84895,4.94414,-0.0583553,0.0371615,16066.8,0.0159411,0.189256,0
7271,0.0574757,0.0379713,0,0,-0.0879563,0.0809817,-0.0574757,0.0379713,16067.2,0.0164341,-0.00923875,0
7279,0.0569736,0.0225771,0,0,-0.0627596,-1.92428,-0.0569736,0.0225771,16066.5,0.079247,0.12484,0
7291,0.0789493,0.00446059,0,0,1.83131,-1.50971,-0.0789493,0.00446059,16064.3,0.10905,-0.0328797,0
7303,0.103472,-0.0210457,0,0,2.04357,-2.12552,-0.103472,-0.0210457,16061.1,0.446059,-0.167614,0
7311,0.119531,-0.0799333,0,0,2.00741,-7.36095,-0.119531,-0.0799333,16057.9,0.133361,0.0192252,0
7323,0.148039,-0.135022,0,0,2.37566,-4.59074,-0.148039,-0.135022,16055.5,0.490923,-0.279508,0
7331,0.150658,-0.1363,0,0,0.327348,-0.159769,-0.150658,-0.1363,16055.5,-0.181689,-0.297919,0
7343,0.183044,-0.11277,0,0,2.69884,1.96088,-0.183044,-0.11277,16057.3,0.253309,-0.0261479,0
7353,0.199587,-0.111376,0,0,1.65428,0.139401,-0.199587,-0.111376,16059,0.163105,0.00256668,0
7363,0.187254,-0.0785783,0,0,-1.23325,3.27975,-0.187254,-0.0785783,16059.9,0.0718346,-0.138272,0
7371,0.177808,-0.076234,0,0,-1.18082,0.29304,-0.177808,-0.076234,16060.3,0.229326,0.0132103,0
7383,0.17809,-0.0692478,0,0,0.0235217,0.582176,-0.17809,-0.0692478,16059.8,0.171132,-0.0310193,0
7391,0.179684,-0.0595893,0,0,0.199246,1.20731,-0.179684,-0.0595893,16057.2,0.126849,-0.104609,0
7405,0.193413,-0.0601369,0,0,0.980666,-0.0391104,-0.193413,-0.0601369,16050.2,0.587095,-0.0970202,0
7414,0.166752,-0.0583597,0,0,-2.96239,0.197468,-0.166752,-0.0583597,16038.5,0.0622036,0.0314302,0
7424,0.163736,-0.0503163,0,0,-0.301576,0.804338,-0.163736,-0.0503163,16025.6,0.551209,-0.0550494,0
7432,0.163592,-0.0486868,0,0,-0.0179517,0.203684,-0.163592,-0.0486868,16013.7,0.324525,-0.0807744,0
7445,0.159387,-0.0480484,0,0,-0.323535,0.0491111,-0.159387,-0.0480484,16001.2,0.0667013,-0.0864037,0
7453,0.159079,-0.0413737,0,0,-0.0384205,0.834331,-0.159079,-0.0413737,15987.6,0.222069,-0.036281,0
7465,0.14079,-0.039481,0,0,-1.52408,0.157728,-0.14079,-0.039481,15972.3,0.0358457,-0.0415666,0
7473,0.116409,-0.0298655,0,0,-3.04763,1.20194,-0.116409,-0.0298655,15955.2,0.0542597,-0.0276358,0
7485,0.0859112,-0.0227486,0,0,-2.54149,0.593075,-0.0859112,-0.0227486,15930.7,0.37404,-0.0379471,0
7493,0.0611394,-0.0215039,0,0,-3.09648,0.155588,-0.0611394,-0.0215039,15864.3,0.244113,0.0980656,0
7504,-0.0690766,-0.0463124,0,0,-11.8378,-2.25532,0.0690766,-0.0463124,15684.8,0.198859,0.070805,0
7512,-3.2948,-0.61772,-22.3212,0,-403.216,-71.426,-19.0264,-0.61772,15375.8,-22.1894,0.381523,0
7522,-14.3138,-0.486386,-22.3212,0,-1101.9,13.1334,-8.00738,-0.486386,15065.6,-22.6569,0.270213,0
7530,-22.0778,0.303066,-22.3212,0,-970.491,98.6815,-0.243454,0.303066,14882.6,-22.5312,0.145427,0
7541,-22.472,0.320565,-22.3212,0,-35.8367,1.5909,0.15075,0.320565,14808.6,-22.4084,0.363844,0
7549,-22.5132,0.292756,-22.3212,0,-5.15585,-3.47621,0.191997,0.292756,14770.3,-22.5483,0.25219,0
7561,-22.547,0.265243,-22.3212,0,-2.8117,-2.2927,0.225738,0.265243,14734.4,-22.5949,0.253226,0
7569,-22.5654,0.254372,-22.3212,0,-2.29878,-1.35889,0.244128,0.254372,14698.2,-22.5823,0.279612,0
7581,-22.5741,0.251924,-22.3212,0,-0.730164,-0.20401,0.25289,0.251924,14666.6,-22.5706,0.256721,0
7589,-22.5795,0.25214,-22.3212,0,-0.667712,0.026963,0.258232,0.25214,14637.8,-22.6065,0.18641,0
7601,-22.5797,0.254764,-22.3212,0,-0.019181,0.218669,0.258462,0.254764,14598.5,-22.8652,0.120675,0
7609,-22.5909,0.247122,-22.3212,0,-1.39732,-0.955262,0.26964,0.247122,14541.3,-22.6212,0.25798,0
7621,-22.5912,0.248215,-22.3212,0,-0.0269894,0.0911254,0.269964,0.248215,14479.3,-22.5541,0.36962,0
7633,-22.5872,0.281805,-22.3212,0,0.331624,2.79912,0.265985,0.281805,14427.5,-22.7077,0.254095,0
7641,-22.5834,0.305489,-22.3212,0,0.474753,2.96048,0.262187,0.305489,14379.5,-22.5372,0.314444,0
7653,-22.5799,0.327166,-22.3212,0,0.293117,1.80645,0.258669,0.327166,14326,-22.5518,0.46505,0
7661,-22.5802,0.326372,-22.3212,0,-0.0425776,-0.0992098,0.25901,0.326372,14277.7,-22.6132,0.304347,0
7673,-22.5754,0.324826,-22.3212,0,0.404766,-0.128852,0.254153,0.324826,14246.3,-22.7877,0.411129,0
7683,-22.578,0.305075,-22.3212,0,-0.26564,-1.97512,0.256809,0.305075,14225,-22.5552,0.450382,0
7694,-22.5723,0.288578,-22.3212,0,0.525163,-1.49972,0.251032,0.288578,14201.7,-22.5564,0.224363,0
7701,-22.5578,0.264033,-22.3212,0,2.0632,-3.5064,0.23659,0.264033,14173.5,-22.4101,0.258198,0
7713,-22.5185,0.242707,-22.3212,0,3.27291,-1.77714,0.197315,0.242707,14144.9,-22.7667,0.429543,0
7721,-22.4606,0.223259,-22.3212,0,7.24538,-2.43106,0.139352,0.223259,14119.5,-22.4291,0.170858,0
7733,-22.4563,0.233398,-22.3212,0,0.355247,0.844943,0.135089,0.233398,14095,-22.3969,0.191679,0
7741,-22.4608,0.215131,-22.3212,0,-0.553922,-2.28337,0.13952,0.215131,14069.9,-22.4423,0.172813,0
7753,-22.5018,0.198616,-22.3212,0,-3.42169,-1.37629,0.180581,0.198616,14047.4,-22.7192,0.393903,0
7761,-22.6247,0.205597,-22.3212,0,-15.3638,0.872592,0.303491,0.205597,14029.2,-22.6863,0.226817,0
7773,-22.7055,0.21013,-22.3212,0,-6.72917,0.377757,0.384241,0.21013,14014.1,-22.7565,0.171439,0
7781,-22.7415,0.21447,-22.3212,0,-4.50159,0.542554,0.420254,0.21447,14000.2,-22.7277,0.199789,0
7793,-22.8679,0.229933,-22.3212,0,-10.5378,1.28856,0.546708,0.229933,13986.9,-23.4006,0.305632,0
7803,-23.0278,0.235376,-22.3212,0,-15.9828,0.544314,0.706536,0.235376,13974.6,-23.0135,0.0601211,0
7815,-23.0363,0.230237,-22.3212,0,-0.70692,-0.42825,0.715019,0.230237,13965.1,-23.0779,0.274814,0
7823,-23.0526,0.23303,-22.3212,0,-2.04814,0.349135,0.731404,0.23303,13959.7,-23.1304,0.21618,0
7834,-23.0093,0.250321,-22.3212,0,3.93545,1.57187,0.688114,0.250321,13957.7,-22.9583,0.167767,0
7843,-23.0017,0.285635,-22.3212,0,0.844446,3.92382,0.680514,0.285635,13957.4,-23.0058,0.354855,0
7854,-23.0039,0.272474,-22.3212,0,-0.196025,-1.1965,0.68267,0.272474,13958.8,-22.9963,0.337678,0
7862,-23.0037,0.273925,-22.3212,0,0.029718,0.181381,0.682432,0.273925,13963.9,-22.9689,0.278822,0
7874,-22.9952,0.32065,-22.3212,0,0.705302,3.89377,0.673969,0.32065,13974.9,-23.0634,0.181839,0
7886,-22.98,0.299782,-22.3212,0,1.26337,-1.739,0.658808,0.299782,13989.1,-23.0921,0.117478,0
7893,-22.9779,0.290358,-22.3212,0,0.299693,-1.34624,0.65671,0.290358,14000.3,-22.8881,0.366907,0
7905,-23.0103,0.288571,-22.3212,0,-2.69356,-0.1489,0.689033,0.288571,14005.7,-22.8243,0.262357,0
7913,-23.02,0.289823,-22.3212,0,-1.22049,0.156394,0.698797,0.289823,14007.2,-23.0492,0.307651,0
7925,-23.0268,0.296013,-22.3212,0,-0.560459,0.515914,0.705522,0.296013,14007.3,-23.2045,0.303369,0
7934,-23.0853,0.296669,-22.3212,0,-6.50946,0.0728012,0.764108,0.296669,14006.9,-23.1068,0.230849,0
7946,-23.1639,0.268956,-22.3212,0,-6.54766,-2.30939,0.84268,0.268956,14005.7,-23.2499,0.609207,0
7953,-23.2425,0.214766,-22.3212,0,-11.2272,-7.74146,0.92127,0.214766,14004,-23.2747,0.0861446,2
7965,-23.26,0.176298,-22.3212,0,-1.45478,-3.20562,0.938727,0.176298,14002.9,-23.2706,0.113499,2
7973,-23.2609,0.174742,-22.3212,0,-0.111743,-0.194535,0.939621,0.174742,14006.3,-23.2665,0.140842,2
7985,-23.2611,0.174786,-22.3212,0,-0.0234654,0.003682,0.939903,0.174786,14029.3,-23.2624,0.168175,2
7994,-23.2613,0.175824,-22.3212,0,-0.0131442,0.115358,0.940021,0.175824,14100.9,-23.2583,0.195496,2
8006,-23.2582,0.196047,-22.3212,0,0.252386,1.68523,0.936992,0.196047,14222.9,-23.2542,0.222807,2
8015,-23.2531,0.229621,-22.3212,0,0.570316,3.73038,0.931859,0.229621,14339.5,-23.2501,0.250107,2
8026,-23.248,0.263179,-22.3212,0,0.46569,3.05074,0.926737,0.263179,14402.3,-23.246,0.277396,2
8034,-23.245,0.284217,-22.3212,0,0.372231,2.62973,0.923759,0.284217,14420.2,-23.2419,0.304674,2
8046,-23.2422,0.303872,-22.3212,0,0.230526,1.63791,0.920993,0.303872,14418.2,-23.2378,0.331942,2
8054,-23.2419,0.305798,-22.3212,0,0.0371252,0.240836,0.920696,0.305798,14404.2,-23.2337,0.359198,2
8066,-23.2345,0.330642,-22.3212,0,0.622352,2.07033,0.913227,0.330642,14384,-23.2296,0.386444,2
8073,-23.155,0.327953,-22.3212,0,11.3504,-0.384125,0.833775,0.327953,14369.8,-23.0939,0.183184,0
8085,-23.0874,0.333357,-22.3212,0,5.6362,0.450292,0.76614,0.333357,14364.9,-22.9813,0.553265,0
8094,-23.0613,0.34869,-22.3212,0,2.90045,1.70372,0.740036,0.34869,14365.2,-23.0184,0.302564,0
8106,-23.0483,0.348696,-22.3212,0,1.08462,0.00044946,0.727021,0.348696,14369.2,-23.0963,0.367016,0
8113,-23.0401,0.367855,-22.3212,0,1.16626,2.73703,0.718857,0.367855,14377.7,-23.2083,0.444925,0
8125,-23.0384,0.37363,-22.3212,0,0.137446,0.481275,0.717208,0.37363,14389.9,-22.9583,0.415471,0
8141,-23.0266,0.372334,-22.3212,0,0.742229,-0.0809872,0.705332,0.372334,14402.9,-23.0406,0.377265,0
8145,-23.0129,0.369958,-22.3212,0,3.41765,-0.594191,0.691661,0.369958,14414,-23.0333,0.370059,0
8157,-23.0146,0.355896,-22.3212,0,-0.142398,-1.1718,0.69337,0.355896,14424.8,-23.0118,0.244636,0
8165,-23.0125,0.354999,-22.3212,0,0.263374,-0.112145,0.691263,0.354999,14438.4,-22.9396,0.13163,0
8177,-22.9623,0.347778,-22.3212,0,4.18399,-0.601742,0.641055,0.347778,14454.7,-23.1033,0.354238,0
8185,-22.9614,0.329448,-22.3212,0,0.110188,-2.2913,0.640174,0.329448,14469,-22.6298,0.420208,0
8197,-22.9636,0.328923,-22.3212,0,-0.180217,-0.0436756,0.642336,0.328923,14477.6,-22.8517,0.520289,0
8205,-23.0105,0.336202,-22.3212,0,-5.86585,0.909819,0.689263,0.336202,14481.6,-23.0156,0.328166,0
8217,-22.9913,0.362768,-22.3212,0,1.60141,2.21388,0.670046,0.362768,14484.2,-23.0838,0.165592,0
8227,-22.9984,0.365041,-22.3212,0,-0.714716,0.227246,0.677193,0.365041,14488.9,-23.0161,0.303695,0
8237,-23.0076,0.370036,-22.3212,0,-0.921559,0.499511,0.686409,0.370036,14497.3,-22.9654,0.403843,0
8245,-23.0054,0.413447,-22.3212,0,0.27454,5.42631,0.684213,0.413447,14508.5,-22.8657,0.516671,0
8257,-23.0094,0.415873,-22.3212,0,-0.332947,0.202167,0.688208,0.415873,14520.7,-23.0545,0.440851,0
8265,-23.1064,0.425961,-22.3212,0,-12.1249,1.26105,0.785207,0.425961,14533.6,-23.1831,0.561145,0
8277,-23.1917,0.380687,-22.3212,0,-7.10715,-3.77284,0.870493,0.380687,14550.3,-23.3318,0.335504,1
8287,-23.2072,0.306116,-22.3212,0,-1.54788,-7.45707,0.885972,0.306116,14586.3,-23.2647,0.296286,1
8297,-23.2102,0.274285,-22.3212,0,-0.302186,-3.18313,0.888994,0.274285,14671.9,-23.1975,0.257052,1
8305,-23.1627,0.244609,-22.3212,0,5.94476,-3.70947,0.841436,0.244609,14847.4,-23.1302,0.217801,1
8317,-23.1134,0.207986,-22.3212,0,4.10657,-3.0519,0.792157,0.207986,15108.5,-23.0629,0.178534,1
8325,-23.0634,0.170946,-22.3212,0,6.25402,-4.62999,0.742125,0.170946,15353.7,-22.9954,0.139251,1
8337,-22.996,0.131355,-22.3212,0,5.61644,-3.29928,0.674727,0.131355,15488.2,-22.9279,0.0999508,1
8345,-22.9129,0.0833184,-22.3212,0,10.3887,-6.00456,0.591618,0.0833184,15526.3,-22.8603,0.0606347,1
8357,-22.8441,0.050594,-22.3212,0,5.72585,-2.72704,0.522908,0.050594,15516.5,-22.7926,0.0213025,1
8365,-22.7931,0.0133916,-22.3212,0,6.37704,-4.6503,0.471891,0.0133916,15466.8,-22.7248,-0.0180459,1
8377,-22.7272,-0.0327804,-22.3212,0,5.4928,-3.84766,0.405978,-0.0327804,15380.4,-22.6569,-0.0574104,1
8389,-22.6599,-0.0720826,-22.3212,0,5.60784,-3.27519,0.338684,-0.0720826,15274.6,-22.589,-0.096791,1
8397,-22.6066,-0.102236,-22.3212,0,6.66507,-3.76923,0.285363,-0.102236,15168.7,-22.521,-0.136188,1
8409,-22.6069,-0.128402,-22.3212,0,-0.0280811,-2.18045,0.2857,-0.128402,15094.1,-22.4529,-0.1756,1
8417,-22.5883,-0.228661,-22.3212,0,2.32817,-12.5324,0.267075,-0.228661,15062,-22.882,-0.843252,0
8429,-22.5852,-0.326618,-22.3212,0,0.256791,-8.1631,0.263993,-0.326618,15054,-22.7134,-0.509342,0
8438,-22.5893,-0.378513,-22.3212,0,-0.457855,-5.76614,0.268114,-0.378513,15054.1,-22.5779,-0.315908,0
8450,-22.5069,-0.392027,-22.3212,0,6.87344,-1.12613,0.185633,-0.392027,15059.4,-22.4456,-0.530671,0
8458,-22.4298,-0.419068,-22.3212,0,9.62972,-3.38009,0.108595,-0.419068,15072.3,-22.4489,-0.575909,0
8470,-22.4187,-0.372864,-22.3212,0,0.925162,3.85029,0.097493,-0.372864,15093.8,-22.3736,-0.321747,0
8478,-22.4145,-0.368999,-22.3212,0,0.530982,0.4831,0.0932451,-0.368999,15119.3,-22.3974,-0.30635,0
8490,-22.4087,-0.33257,-22.3212,0,0.478366,3.03578,0.0875047,-0.33257,15142.3,-22.4882,-0.485959,0
8499,-22.4148,-0.321392,-22.3212,0,-0.675032,1.24196,0.09358,-0.321392,15161.4,-22.3741,-0.340419,0
8509,-22.4138,-0.315505,-22.3212,0,0.103047,0.588791,0.0925496,-0.315505,15179,-22.4552,-0.228204,0
8517,-22.3993,-0.28495,-22.3212,0,1.81385,3.81928,0.0780388,-0.28495,15195.5,-22.4939,-0.269329,0
8531,-22.3987,-0.277926,-22.3212,0,0.0384641,0.501763,0.0775003,-0.277926,15209.4,-22.3642,-0.20667,0
8538,-22.4215,-0.274784,-22.3212,0,-3.25483,0.448814,0.100284,-0.274784,15221.1,-22.3247,-0.261724,0
8549,-22.4236,-0.274392,-22.3212,0,-0.192964,0.0355978,0.102407,-0.274392,15233.1,-22.4805,-0.286576,0
8557,-22.4543,-0.267716,-22.3212,0,-3.8362,0.834529,0.133096,-0.267716,15246.9,-22.4939,-0.380792,0
8569,-22.5788,-0.248552,-22.3212,0,-10.372,1.59701,0.25756,-0.248552,15264.4,-22.6951,-0.314443,0
8577,-22.701,-0.152254,-22.3212,0,-15.2818,12.0373,0.379815,-0.152254,15286.3,-22.9667,0.27654,0
8588,-22.7842,0.0464699,-22.3212,0,-7.55965,18.0658,0.462971,0.0464699,15308.7,-22.7435,0.206364,0
8596,-22.8867,0.134905,-22.3212,0,-12.8082,11.0544,0.565437,0.134905,15327.7,-22.9477,0.119793,0
8608,-22.891,0.138421,-22.3212,0,-0.362969,0.292956,0.569792,0.138421,15344.3,-22.9203,0.212062,0
8616,-22.8911,0.137481,-22.3212,0,-0.0127051,-0.117475,0.569894,0.137481,15361.6,-22.9797,0.126473,0
8628,-22.8884,0.112706,-22.3212,0,0.22571,-2.06458,0.567186,0.112706,15380.5,-22.7681,0.0988316,0
8640,-22.7708,0.0313507,-22.3212,0,9.80563,-6.77961,0.449518,0.0313507,15399.5,-22.5921,-0.0777817,0
8648,-22.6857,-0.0545979,-22.3212,0,10.6375,-10.7436,0.364418,-0.0545979,15416.3,-22.6586,-0.030876,0
8660,-22.6877,-0.0921459,-22.3212,0,-0.167916,-3.129,0.366433,-0.0921459,15430,-22.6981,-0.117374,0
8668,-22.6935,-0.125912,-22.3212,0,-0.73451,-4.22076,0.372309,-0.125912,15443.1,-22.578,-0.170333,0
8680,-22.7019,-0.126297,-22.3212,0,-0.696421,-0.0320883,0.380666,-0.126297,15457.5,-22.7824,-0.0578121,0
8688,-22.7019,-0.125548,-22.3212,0,0.00180028,0.0936288,0.380651,-0.125548,15472.3,-22.7191,-0.180194,0
8700,-22.6929,-0.108342,-22.3212,0,0.74558,1.4338,0.371704,-0.108342,15484.8,-22.7717,-0.0824205,0
8708,-22.6799,-0.0806319,-22.3212,0,1.63414,3.4638,0.358631,-0.0806319,15493.3,-22.625,-0.0721675,0
8720,-22.6465,-0.083624,-22.3212,0,2.77714,-0.249343,0.325306,-0.083624,15498.7,-22.6213,-0.0717688,0
8728,-22.6453,-0.0853635,-22.3212,0,0.148633,-0.217437,0.324116,-0.0853635,15503.7,-22.5572,-0.102888,0
8740,-22.6522,-0.124156,-22.3212,0,-0.572251,-3.23268,0.330984,-0.124156,15512,-22.3745,-0.27413,0
8748,-22.679,-0.205149,-22.3212,0,-3.35215,-10.1242,0.357801,-0.205149,15525.9,-22.7205,-0.260242,0
8760,-22.7209,-0.267316,-22.3212,0,-3.48793,-5.18062,0.399656,-0.267316,15544.4,-22.9287,-0.50348,0
8768,-22.7237,-0.276237,-22.3212,0,-0.353213,-1.11505,0.402482,-0.276237,15561,-22.8331,-0.314572,0
8780,-22.7216,-0.276789,-22.3212,0,0.173927,-0.0460518,0.400394,-0.276789,15570.8,-22.613,-0.223362,0
8788,-22.6708,-0.2822,-22.3212,0,6.35638,-0.676286,0.349543,-0.2822,15574.7,-22.5162,-0.28635,0
8800,-22.6165,-0.264007,-22.3212,0,4.5223,1.51607,0.295276,-0.264007,15575.8,-22.6161,-0.271586,0
8808,-22.6142,-0.263201,-22.3212,0,0.292018,0.100711,0.29294,-0.263201,15575.9,-22.5815,-0.079707,0
8820,-22.6135,-0.265366,-22.3212,0,0.0571355,-0.180413,0.292254,-0.265366,15575.8,-22.6114,-0.235642,0
8830,-22.6213,-0.314657,-22.3212,0,-0.778884,-4.92904,0.300043,-0.314657,15575.9,-22.818,-0.400936,0
8842,-22.6274,-0.38499,-22.3212,0,-0.508997,-5.86115,0.306151,-0.38499,15576.6,-22.5964,-0.378086,0
8849,-22.6144,-0.414593,-22.3212,0,1.85313,-4.2289,0.293179,-0.414593,15576.6,-22.6379,-0.321779,0
8861,-22.5879,-0.451343,-22.3212,0,2.20728,-3.06249,0.266692,-0.451343,15574.9,-22.573,-0.474244,0
8868,-22.542,-0.488587,-22.3212,0,6.55431,-5.32069,0.220811,-0.488587,15572.2,-22.5115,-0.516474,0
8880,-22.5135,-0.504752,-22.3212,0,2.38054,-1.34708,0.192245,-0.504752,15568.9,-22.4205,-0.50412,0
8891,-22.5123,-0.505395,-22.3212,0,0.106478,-0.0584208,0.191074,-0.505395,15563.3,-22.4669,-0.568988,0
8899,-22.5132,-0.504592,-22.3212,0,-0.117836,0.100347,0.192016,-0.504592,15553.2,-22.5745,-0.512457,0
8911,-22.5355,-0.484614,-22.3212,0,-1.8542,1.66485,0.214267,-0.484614,15536.9,-22.5736,-0.382732,0
8919,-22.5544,-0.443931,-22.3212,0,-2.36479,5.08537,0.233185,-0.443931,15513.7,-22.5489,-0.420191,0
8931,-22.5514,-0.419106,-22.3212,0,0.247523,2.06876,0.230215,-0.419106,15482.1,-22.4612,-0.44928,0
8939,-22.5509,-0.417927,-22.3212,0,0.0693885,0.14731,0.22966,-0.417927,15442.8,-22.5561,-0.398228,0
8951,-22.5421,-0.414103,-22.3212,0,0.731729,0.318662,0.220879,-0.414103,15406,-22.4893,-0.364371,0
8959,-22.5432,-0.411294,-22.3212,0,-0.141569,0.351178,0.222011,-0.411294,15383.2,-22.4634,-0.444965,0
8971,-22.5316,-0.412199,-22.3212,0,0.973951,-0.0754023,0.210324,-0.412199,15374.4,-22.5678,-0.380876,0
8979,-22.5218,-0.40251,-22.3212,0,1.21925,1.21112,0.20057,-0.40251,15373.3,-22.6534,-0.452104,0
8991,-22.5195,-0.402325,-22.3212,0,0.19278,0.0154232,0.198257,-0.402325,15378.3,-22.5152,-0.392784,0
8999,-22.4691,-0.64174,-22.3212,0,6.29481,-29.9269,0.147898,-0.64174,15393.1,-22.3424,-0.401503,0
9011,-22.3245,-6.40437,-22.3212,-12.7959,12.0547,-480.219,0.00324122,6.39156,15415.4,-22.2595,-12.7164,0
9021,-22.2545,-12.4537,-22.3212,-12.7959,6.99703,-604.937,-0.0667291,0.342197,15433.5,-22.2108,-12.7019,0
9033,-22.2438,-12.7243,-22.3212,-12.7959,0.888042,-22.5485,-0.0773856,0.071614,15441.7,-22.2409,-12.7438,0
9040,-22.2428,-12.7247,-22.3212,-12.7959,0.147675,-0.0600791,-0.0784194,0.0711935,15443,-22.2557,-12.8614,0
9052,-22.242,-12.7199,-22.3212,-12.7959,0.07066,0.405412,-0.0792673,0.0760584,15438.6,-22.2331,-12.742,0
9060,-22.2419,-12.7174,-22.3212,-12.7959,0.0113065,0.306497,-0.0793577,0.0785104,15424.4,-22.3328,-12.5726,0
9071,-22.2443,-12.6869,-22.3212,-12.7959,-0.220253,2.7709,-0.0769349,0.10899,15400.9,-22.2669,-12.7468,0
9079,-22.2418,-12.6277,-22.3212,-12.7959,0.316119,7.40982,-0.0794639,0.168269,15374.2,-22.2445,-12.6707,0
9091,-22.2823,-12.5452,-22.3212,-12.7959,-3.374,6.86926,-0.0389759,0.2507,15345.8,-22.3218,-12.4491,0
